,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
27,엠엠엠,베이커리,4.36,23,66,대구 동구 경대로 82 1층,12:00에 영업 시작,0507-1373-8590,,"덜 달고 쫀득한 수제 마카롱 전문점 입니다.

커스텀 마카롱으로 특별한 선물 해보세요.
원하시는 문구를 새겨드립니다(추가비용발생)

답례품, 소중한 사람들에게 선물, 생일마카롱 등등
여러모로 많이 주문 주십니다.",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221214_176%2F1670993929812eie46_JPEG%2F9DB1DA34-D9E5-4179-A631-1861E595CAE2.jpeg"""
28,어펙션,"카페,디저트",0.0,36,94,"대구 북구 대현로 7 1,2층",21:00에 라스트오더,0507-1347-5596,,모든 애정을 담아 만든 공간인만큼 편안하게 즐기다가시길 바라는 마음입니다 :),,"{'인테리어가 멋져요': 17, '친절해요': 15, '뷰가 좋아요': 12, '커피가 맛있어요': 10, '매장이 청결해요': 10, '사진이 잘 나와요': 9, '집중하기 좋아요': 8, '좌석이 편해요': 7, '음료가 맛있어요': 7, '디저트가 맛있어요': 6, '대화하기 좋아요': 6, '가성비가 좋아요': 4, '화장실이 깨끗해요': 4, '재료가 신선해요': 2, '주차하기 편해요': 2, '음식이 맛있어요': 1, '매장이 넓어요': 1}",36,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230228_171%2F1677587366670oMErh_JPEG%2F2AA89376-9EFC-4FB7-99CB-3B4DCA5DB174.jpeg"""
29,스테디커피 경대북문점,"카페,디저트",0.0,1135,60,대구 북구 대학로 91 1층,21:30에 라스트오더,0507-1390-7833,,"변함없이 꾸준한 커피를 만들기 위해 노력하는 스테디커피 경대북문점 입니다. :)

2022년 12월 14일 오픈했습니다.

변함없는 커피로 기다리고 있겠습니다. :)",,"{'커피가 맛있어요': 751, '집중하기 좋아요': 715, '매장이 청결해요': 627, '친절해요': 520, '인테리어가 멋져요': 387, '좌석이 편해요': 337, '화장실이 깨끗해요': 262, '음료가 맛있어요': 254, '가성비가 좋아요': 206, '대화하기 좋아요': 127, '뷰가 좋아요': 74, '특별한 메뉴가 있어요': 64, '사진이 잘 나와요': 61, '디저트가 맛있어요': 55, '주차하기 편해요': 7, '매장이 넓어요': 2, '빵이 맛있어요': 1, '음식이 맛있어요': 1}",1135,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221216_104%2F1671197736521KMr8j_JPEG%2FKakaoTalk_20221216_222054926.jpg"""
30,요마 경북대점,"카페,디저트",4.84,697,87,대구 북구 대학로23길 15,20:50에 라스트오더,0507-1487-9909,,"오로지 요거트만 집중하는
대구 대표 요거트 전문점
당일 발효 당일 소진 원칙
매장에서 직접 제조한
요거트&아이스크림
g당 120 억 유산균으로 건강함도
챙길수 있는 맛있는 디저트 전문점",,"{'디저트가 맛있어요': 232, '특별한 메뉴가 있어요': 152, '친절해요': 110, '가성비가 좋아요': 77, '매장이 청결해요': 60, '음료가 맛있어요': 29, '인테리어가 멋져요': 10, '커피가 맛있어요': 7, '사진이 잘 나와요': 6, '메뉴 구성이 알차요': 5, '대화하기 좋아요': 5, '주문제작을 잘해줘요': 4, '화장실이 깨끗해요': 4, '재료가 신선해요': 3, '포장이 깔끔해요': 3, '뷰가 좋아요': 3, '음식이 맛있어요': 2, '집중하기 좋아요': 2, '종류가 다양해요': 2, '좌석이 편해요': 1, '음식이 빨리 나와요': 1, '양이 많아요': 1, '주차하기 편해요': 1, '건강한 맛이에요': 1}",333,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221209_51%2F1670514288249K8xTL_JPEG%2F2023-%25B7%25CE%25B0%25ED.jpg"""
31,현우마카롱,"카페,디저트",4.65,308,39,대구 북구 대학로23길 12,20:30에 영업 종료,010-9387-7056,,"2018년도 오픈되었으며. 수제마카롱 전문점입니다.
다른 디저트도 직접 손으로 만들어 판매되고있으며,
고객분들의 입맛에 평균화하여 판매되고있습니다.",,"{'디저트가 맛있어요': 104, '친절해요': 67, '가성비가 좋아요': 37, '특별한 메뉴가 있어요': 36, '매장이 청결해요': 34, '커피가 맛있어요': 12, '음료가 맛있어요': 7, '인테리어가 멋져요': 3, '주차하기 편해요': 2, '사진이 잘 나와요': 1, '대화하기 좋아요': 1, '뷰가 좋아요': 1}",128,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181230_48%2F1546162358357UwnX6_JPEG%2FstwUfGEWnk8fwLFIx8GH01wZ.jpg"""
32,포레스트,"카페,디저트",0.0,196,41,대구 북구 경대로19길 7 1층 foRest,19:30에 라스트오더,0507-1389-1674,,안녕하세요 포레스트입니다 :) 맛있는 커피와 달콤한 디저트들이 있으니 많은 방문 부탁드립니다!,,"{'디저트가 맛있어요': 135, '친절해요': 75, '커피가 맛있어요': 59, '음료가 맛있어요': 52, '매장이 청결해요': 43, '가성비가 좋아요': 42, '특별한 메뉴가 있어요': 31, '인테리어가 멋져요': 24, '화장실이 깨끗해요': 19, '대화하기 좋아요': 17, '집중하기 좋아요': 10, '좌석이 편해요': 9, '사진이 잘 나와요': 7, '뷰가 좋아요': 3, '빵이 맛있어요': 1, '음식이 맛있어요': 1, '선물하기 좋아요': 1, '음악이 좋아요': 1, '건강한 맛이에요': 1, '종류가 다양해요': 1}",193,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211017_26%2F16344362558145yXQS_JPEG%2FmaoboBJmCcSFkcUjhgAxdNeI.jpg"""
33,낙트리,베이커리,0.0,324,9,대구 동구 아양로7길 71 2층,08:00에 영업 시작,0507-1398-8824,,".낙트리 페스츄리 빵 전문점으로 나카무라 아카데미 제과 및 일식 과정, 프랑스명장 전 르꼬르동 블루 제과세프(쟝 프랑소와 드기네) ,프랑스명장 장 마리 라니오 셰프 전수 받아 낙트리를 오픈 하였습니다.
1. 이탈리아 명품 라마르조꼬머신
2. 대한민국 최고 테라로사 원두 :어센틱 에스프레소 블렌드 원두
3. 프랑스 최고급버터 레스큐어와 프랑스 전통 밀가루를 사용합니다
낙트리 철학 < Passion열정, Innovation혁신, Simple심플 >
모든 제품은 철학을 기반으로 만들어 집니다.",,"{'빵이 맛있어요': 289, '커피가 맛있어요': 253, '친절해요': 217, '특별한 메뉴가 있어요': 142, '음료가 맛있어요': 141, '매장이 청결해요': 122, '가성비가 좋아요': 55, '인테리어가 멋져요': 16, '대화하기 좋아요': 15, '디저트가 맛있어요': 8, '재료가 신선해요': 8, '뷰가 좋아요': 6, '음식이 맛있어요': 4, '건강한 맛이에요': 4, '사진이 잘 나와요': 3, '차분한 분위기에요': 2, '좌석이 편해요': 2, '비싼 만큼 가치있어요': 2, '화장실이 깨끗해요': 2, '아늑해요': 1, '음식이 빨리 나와요': 1, '메뉴 구성이 알차요': 1}",324,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230904_58%2F1693790078760x2jV4_JPEG%2F%25C7%25D2%25C0%25CE.jpg"""
34,초이크,"카페,디저트",0.0,88,62,대구 북구 대학로 103-4 2층,21:00에 영업 종료,0507-1487-7290,,"초이크(choike)는 초콜릿+케이크 의 뜻과 'choice' (초이스) 선택의 의미를 담아 여러분의 선택에 후회 없도록 미소가 가득 퍼지는 디저트를 만들겠습니다.

모든 예약주문은 카카오톡에 한글로 초이크 를 검색하셔서 카톡주시면 되시구 케이크 예약은 채팅창 하단에 케이크주문 누르시면 안내사항이 나옵니다 읽어보시고 바로 주문서 작성주시면 되세요 :)

저희 초이크는 모든 제품 초이크 공방에서 100% 수제로 디저트를 만들고 있습니다! 모든 손님들에게 공개 되어 있는 공방 으로 누가 봐도 믿고 드실수 있는 청결하고 위생적인 공간에서 제작 됩니다.
 소중한 사람과의 특별한날 소중한 선물이 될 수 있도록 예쁘지만 맛도 있는 디저트를 만들겠습니다.
초이크는 주문제작 케이크, 주문 문구 초콜릿, 베이킹 클래스를 운영하며 콜드브루 커피와 각종 구움과자, 쿠키 등도 판매하고 있습니다 :)",,"{'디저트가 맛있어요': 74, '친절해요': 49, '특별한 메뉴가 있어요': 31, '매장이 청결해요': 24, '인테리어가 멋져요': 12, '사진이 잘 나와요': 12, '대화하기 좋아요': 12, '음료가 맛있어요': 11, '커피가 맛있어요': 10, '가성비가 좋아요': 10, '집중하기 좋아요': 5, '선물하기 좋아요': 3, '화장실이 깨끗해요': 3, '아늑해요': 1, '주문제작을 잘해줘요': 1, '음악이 좋아요': 1, '주차하기 편해요': 1, '종류가 다양해요': 1}",85,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221030_220%2F1667061658569OGGSz_JPEG%2F20221022_091837.jpg"""
35,커피셀러 경대정문점,"카페,디저트",0.0,97,105,대구 북구 대현로19길 78-5,24:00에 영업 종료,0507-1325-8748,,"* 경북대 카페 커피셀러
리뷰 이벤트 진행 중입니다.

안녕하세요^^
저희 커피셀러는 경북대 정문쪽 골목에 위치한 펍카페 입니다. 고급스러운 인테리어에 데이트하기 좋은 분위기 맛집 이며, 매주 금요일은 디제잉 파티도 있습니다.

- 매장내 공기정화 & 바이러스 살균장치 설치로 쾌적한 환경을 제공하고 있으며, 모든 식기는 친환경 활성제를 사용하는 초음파 살균세척기를 사용하여 안심하고 드실 수 있습니다.

-SNS리뷰 이벤트-
인스타그램, 페이스북, 블로그, 네이버 영수증 리뷰 등

혜택 1. 인증 시 아메리카노 무료 쿠폰 1매 증정
혜택 2. 한달에 한번 멋진 후기를 남겨주신분들중 6명
 을 선정해 식사권, 음료권, 마카롱세트를 증정
 1등(1명): 2만원상당 식사권
 2등(2명): 마카롱6p 세트
 3등(3명): 아메리카노1잔 무료 쿠폰

- 소모임 하기좋은곳 장소대관 문의

- coffee cellar의 모든 커피음료는 기본 2샷입니다.",,"{'인테리어가 멋져요': 57, '친절해요': 50, '매장이 청결해요': 40, '음료가 맛있어요': 32, '특별한 메뉴가 있어요': 28, '사진이 잘 나와요': 25, '대화하기 좋아요': 25, '커피가 맛있어요': 21, '좌석이 편해요': 21, '디저트가 맛있어요': 21, '가성비가 좋아요': 10, '화장실이 깨끗해요': 9, '뷰가 좋아요': 9, '집중하기 좋아요': 8, '차분한 분위기에요': 1, '음악이 좋아요': 1, '주차하기 편해요': 1, '종류가 다양해요': 1}",90,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200416_178%2F1586991422793RnKgq_JPEG%2Ffjxbx4l2B6YzH_4Oo7PW7SVq.jpg"""
36,어썸브루커피,카페,4.72,196,121,대구 북구 대학로23길 9 1층,23:00에 영업 종료,053-939-0512,,"아메리카노 카페라떼 아포가토가 정말 맛있습니다 요즘
 소프트 아이스크림이
정말 맛있어요~^^",,"{'커피가 맛있어요': 81, '친절해요': 62, '디저트가 맛있어요': 52, '음료가 맛있어요': 51, '매장이 청결해요': 30, '대화하기 좋아요': 26, '가성비가 좋아요': 25, '인테리어가 멋져요': 24, '좌석이 편해요': 12, '특별한 메뉴가 있어요': 12, '집중하기 좋아요': 12, '사진이 잘 나와요': 8, '화장실이 깨끗해요': 7, '차분한 분위기에요': 2, '뷰가 좋아요': 2, '메뉴 구성이 알차요': 1, '야외 공간이 멋져요': 1, '주차하기 편해요': 1}",136,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_256%2F1614688901962e9eS5_JPEG%2FmDMxlZjFBLb8tCYzUGwHamg8.jpeg.jpg"""
37,빵끗,"카페,디저트",4.91,284,64,대구 북구 대동로 49 1층 빵끗,19:00에 영업 종료,0507-1317-2683,,,,"{'디저트가 맛있어요': 97, '친절해요': 60, '가성비가 좋아요': 53, '특별한 메뉴가 있어요': 33, '음식이 맛있어요': 25, '매장이 청결해요': 16, '주차하기 편해요': 7, '커피가 맛있어요': 5, '인테리어가 멋져요': 5, '음료가 맛있어요': 1, '메뉴 구성이 알차요': 1}",128,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190605_224%2F1559661958631v46DE_JPEG%2Fy4W6SeMk_UBwcgta_vaZL91h.jpeg.jpg"""
38,라운더리,"카페,디저트",0.0,12,3,대구 동구 동대구로 590 상가동 302동 101호,21:40에 라스트오더,0507-1354-8811,,"오픈시간: 오전9시 ~오후10시

편안한 우리동네 카페 느낌으로 만들었습니다.

뭐든 OK zone 생각으로 오픈했습니다. 다만 고객분들도 조금 도와주시면 감사하겠습니다.

아기들이 시끄러운게 당연합니다 하지만 다치거나 하면 큰일입니다. 쉬시면서도 케어는 부탁드립니다.

애견도 소형견들은 안고 들어오셔도 괜찮습니다.
대형견은 밖의 의자 이용 부탁드립니다.

자리는 협소하지만 공부하시거나 사무 보셔도 괜찮습니다.

편하게 다들 계시다 가세요.",,"{'커피가 맛있어요': 9, '음료가 맛있어요': 9, '친절해요': 5, '디저트가 맛있어요': 4, '인테리어가 멋져요': 4, '특별한 메뉴가 있어요': 3, '매장이 청결해요': 3, '사진이 잘 나와요': 2, '가성비가 좋아요': 2, '아늑해요': 1, '재료가 신선해요': 1, '주차하기 편해요': 1}",12,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230927_271%2F1695792902595Tm2SM_JPEG%2FIMG_7985.jpeg"""
39,커피명가 경대북문점,카페,4.42,70,65,대구 북구 대학로23길 31,22:00에 영업 종료,053-951-0892,,"시즌 한정, 생딸기를 가득 쌓아 만드는
수제 딸기케이크를 홀케이크로 예약하실 수 있습니다.
딸기케이크 전용 선별된 딸기를 수확한지 24시간이내에 직배송받아 당일 직접 만들고있기에 하루에 제공할 수 있는 수량이 한정적입니다. 
미리 예약하시면 특별한 날, 딸기케이크가 꼭 필요하신 날에 맞춰 준비 해 드리겠습니다.",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181122_285%2F15428728148338EACT_JPEG%2F%25B5%25FE%25B1%25E2%25C4%25C9%25C0%25CC%25C5%25A91242816.jpg"""
40,낭만놀이,브런치,4.65,509,442,대구 북구 대학로23길 18-9 카페 낭만놀이,20:45에 라스트오더,0507-1313-7442,,"탁트인 정원과 함께 쉐프가 직접 요리하는 식사와 다양한 음료를 즐길수 있습니다
저녁에는 조명과 함께 낮과는 다른 운치있는 낭만을 즐길수 있는 가게입니다",,"{'음식이 맛있어요': 275, '인테리어가 멋져요': 100, '친절해요': 83, '특별한 메뉴가 있어요': 81, '가성비가 좋아요': 55, '재료가 신선해요': 52, '특별한 날 가기 좋아요': 50, '매장이 청결해요': 32, '뷰가 좋아요': 29, '양이 많아요': 25, '매장이 넓어요': 17, '단체모임 하기 좋아요': 5, '혼밥하기 좋아요': 4, '화장실이 깨끗해요': 4, '아늑해요': 2, '주차하기 편해요': 2, '음식이 빨리 나와요': 1, '야외 공간이 멋져요': 1, '사진이 잘 나와요': 1, '대화하기 좋아요': 1}",374,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180627_126%2F1530091614861k7Dyw_JPEG%2FyaAtfh9HF4_C3gGmWjaUn7ze.jpeg.jpg"""
41,읍천리382 경북대점,카페,0.0,216,98,대구 북구 동북로36길 19,21:30에 라스트오더,070-7633-8282,,"' 도심 속 레트로 감성 카페 '
' 할머니가 손자, 손녀를 생각하며 푸짐한 한 상을 차려 주시던 그 마음으로 준비한 카페 입니다.

- 신선한 재료들로 푸짐하게 만든 읍천리 디저트
- 보관은 2-3일 (냉장) 가능하나, 가장 신선할 때 드시는 게 좋습니다.

모든 음료는 HOT / ICE 캔에 밀봉되어 배송 되며, 직장이나 가정에서 언제 어디서든 편하게 드실 수 있도록 제공되는 읍천리382 경북대점!!",,"{'음료가 맛있어요': 125, '디저트가 맛있어요': 118, '커피가 맛있어요': 85, '인테리어가 멋져요': 65, '특별한 메뉴가 있어요': 62, '친절해요': 55, '가성비가 좋아요': 43, '매장이 청결해요': 33, '사진이 잘 나와요': 28, '대화하기 좋아요': 24, '좌석이 편해요': 15, '집중하기 좋아요': 4, '뷰가 좋아요': 4, '음식이 맛있어요': 2, '메뉴 구성이 알차요': 2, '화장실이 깨끗해요': 2, '컨셉이 독특해요': 1, '아늑해요': 1, '음식이 빨리 나와요': 1}",216,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211202_228%2F1638413404025kA7hO_JPEG%2F%25B0%25E6%25BA%25CF%25B4%25EB%25C1%25A1.jpg"""
42,금커피별빙수 경북대점,"카페,디저트",0.0,36,21,대구 북구 대학로23길 17-1,01:40에 영업 종료,053-953-8870,,신선한 과일과 맛있는 디저트 가게 입니다,,"{'디저트가 맛있어요': 1, '친절해요': 12, '특별한 메뉴가 있어요': 10, '음료가 맛있어요': 9, '가성비가 좋아요': 7, '커피가 맛있어요': 6, '매장이 청결해요': 4, '메뉴 구성이 알차요': 1}",31,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210819_52%2F16293349705667qU5p_JPEG%2FaDExPk7IQWJlFHbaqMvXNF9t.jpg"""
43,카페 콘크리트 본점,"카페,디저트",4.58,195,30,대구 북구 대현로13길 29 1층,03:00에 영업 종료,0507-0284-4658,,"[대구 음료 맛집 카페콘크리트'-'b]
100% 국내산우유와 프리미엄 커피 전문점입니다

[운영시간]
*연중무휴*
오픈 10:00 마감 03:00

[메뉴]
# 고급 원두로 만든 커피류
# 프리미엄 재료를 사용한 논-커피
# 달콤달달 스무디 쉐이크

[카페 콘크리트 본점 찾아가는 길]
*네이버지도: '카페 콘크리트 본점' 검색 후 도착하시면,
경북대학교 조은문 맞은편에 위치하고 있습니다.

[주차안내]
가게 바로앞에 픽업을 할수있을정도의 주차공간이 있습니다.

[주소]
*대구 북구 대현로13길 29 1층
*대현동 171-10 우41568

[대구 음료 맛집 카페 콘크리트 관련설명]
*경북대 본점을 비롯하여 수성점 그리고 칠성점까지 오픈하였습니다.
*많은 분들이 찾아주시고 늘 맛나는 재료와 커피로 하루의 피로를 풀어드리겠습니다!

[대구 북구 카페맛집 콘크리트에 방문하는 여러분께]
저희 콘크리트 전지점은 합리적인 가격으로 다가가 행복한맛을 선사해드리는게 저희 목표입니다. 언제나 고객님들 곁에서 함께하겠습니다.

대구카페맛집, 대구커피, 경북대커피,테이크아웃, 북구맛집, 대현동 테이크아웃 카페,경북대 테이크아웃",,"{'커피가 맛있어요': 88, '디저트가 맛있어요': 52, '음료가 맛있어요': 41, '가성비가 좋아요': 34, '친절해요': 20, '집중하기 좋아요': 11, '대화하기 좋아요': 6, '인테리어가 멋져요': 5, '특별한 메뉴가 있어요': 5, '매장이 청결해요': 5, '주차하기 편해요': 3, '뷰가 좋아요': 3, '아늑해요': 2, '사진이 잘 나와요': 2, '화장실이 깨끗해요': 2, '좌석이 편해요': 1}",147,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180602_67%2F1527924306791cA1X8_JPEG%2FbisCFpD7RnntYClOXohtRjOq.jpg"""
44,멜라이드 경대점,"카페,디저트",4.61,57,27,대구 북구 경대로 97 1층,20:00에 영업 종료,010-4424-4112,,"수제 카라멜(Homemade Caramel)
_상호: 멜라이드 경대점(mellrid)

_위치: 대구광역시 북구 복현동690-3(경대동문)

_영업시간:10:00~20:00

_전화: 010 4424 4112

_종류:
소금(salt), 클래식(classic), 로우초콜릿(row),아몬드(almond), 초코(choco)
블루베리(B.berry), 망고(mango), 녹차(green.T), 땅콩(peanut), 밀크티(milk.T)

_가격(price)
 - 개당 1,000원
 - box가격
 12ea(13,000won)
 24ea(23,000won)
 36ea(34,000won)

@ 택배가능 (3만원이상 무료배송)
@ 퀵가능
 페이스북,인스타그램 인증샷 시 낱개 추가 증정",,"{'디저트가 맛있어요': 17, '친절해요': 13, '특별한 메뉴가 있어요': 7, '매장이 청결해요': 6, '커피가 맛있어요': 5, '가성비가 좋아요': 4, '인테리어가 멋져요': 2, '음료가 맛있어요': 1, '사진이 잘 나와요': 1}",31,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221101_246%2F1667266923816nQv6V_JPEG%2F%25B8%25C5%25C0%25E51.jpg"""
45,예그리나,카페,4.64,219,46,대구 동구 아양로9길 22-3 1층,20:00에 라스트오더,0507-1412-6635,,"골목 안 아담한 한옥 카페&레스토랑입니다.
비법장으로 담근 전복장으로 만든
전복장덮밥과 수제 함박스테이크가 식사메뉴로
준비되어 있어요^^

직접 끓인 전통차와 수제청으로 만든 차,
가래떡구이, 향긋한 꽃차 등이 주 메뉴입니다!
편안하게 힐링되는 공간이 되길바랍니다^.^",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210504_281%2F1620107265913lAaey_JPEG%2FwbqvePJU_LK_wq8ZfqsMFEEI.jpg"""
46,골목서재,북카페,4.95,370,181,대구 북구 대구체육관로11길 29-1,22:00에 영업 종료,0507-1383-6779,,"대구 북구 산격동 어느한 골목길에 위치한 작은 북카페입니다.
커피 한잔과 책을 볼 수 있는 공간입니다.
요일별 운영시간이 다릅니다.

<운영시간 10시 ~ 22시>
*월요일 - 월요카페 운영(19시부터 무인 예약제 운영)
*화~일 - 무인 예약제 운영
*각 이용시간대 별 1인 예약과 전체대관 가능
*1인 예약은 공유서재 개념으로 타인과 함께 공간을 사용하는 것입니다
*전체 대관은 예약자분 또는 일행분들만 사용하는 것입니다
*대화가 오가는 모임/회의, 촬영이 목적인 경우, 식사 모임, 행사 등은 전체대관으로만 이용 가능합니다!
-------------------------------------------
*낮 예약 10시 ~ 18시
*낮 5시간 예약
 10 ~15시, 11 ~ 16시, 12 ~ 17시, 13 ~ 18시 중 선택
*오후&밤 예약 13시~21시
*밤 예약 19시 ~ 22시
*종일 예약 10시 ~ 22시
*다음 새벽 05시 ~ 08시

<주차안내>
골목길인지라 주차공간이 협소합니다!
인근 골목길 주차라인에 주차 가능합니다!
대구실내체육관 주차장(무료)
산격3동 공영주차장(유료)
이용을 추천 드립니다!

* 예약자 1인당 티백, 드립백 중
 1잔이 무료로 제공 됩니다.(전체 대관 제외)
* 추가 음료 및 다과는 무인 결제 시스템으로 결제 후 이용 가능힙니다.",,"{'집중하기 좋아요': 167, '읽을만한 책이 많아요': 158, '인테리어가 멋져요': 139, '아늑해요': 126, '좌석이 편해요': 99, '오래 머무르기 좋아요': 95, '차분한 분위기에요': 93, '화장실이 깨끗해요': 81, '친절해요': 70, '가성비가 좋아요': 45, '커피가 맛있어요': 31, '음료가 맛있어요': 24, '디저트가 맛있어요': 15, '컨셉이 독특해요': 13, '사진이 잘 나와요': 13, '대화하기 좋아요': 10, '특별한 메뉴가 있어요': 8, '뷰가 좋아요': 6, '메뉴 구성이 알차요': 1, '단체모임 하기 좋아요': 1}",271,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210215_106%2F1613364243635TRuWF_JPEG%2FkPmVq5kDByx5s0Z-aaj3NrX0.jpeg.jpg"""
47,고디바 신세계대구점,초콜릿전문점,0.0,138,84,대구 동구 동부로 149 신세계백화점대구점 8층 고디바,21:00에 라스트오더,053-661-6975,,,,"{'디저트가 맛있어요': 46, '음료가 맛있어요': 30, '친절해요': 24, '특별한 메뉴가 있어요': 22, '선물하기 좋아요': 21, '매장이 청결해요': 10, '커피가 맛있어요': 6, '주차하기 편해요': 6, '차분한 분위기에요': 2, '인테리어가 멋져요': 2, '가성비가 좋아요': 2, '대화하기 좋아요': 2, '비싼 만큼 가치있어요': 1, '뷰가 좋아요': 1}",89,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200511_245%2F1589174542013YWJvw_JPEG%2FklPfCuaNO6AhZfXC8qB3MZxK.jpg"""
48,오마이바스켓 Oh my basket,"카페,디저트",0.0,27,28,대구 북구 산격로1길 50 1층,21:00에 영업 종료,0507-1315-7816,,매장에서 매일 굽는 따끈따끈한 디저트와 커피가 필요할때 찾아주세요 :),,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230808_5%2F1691426371337iYhU8_JPEG%2FIMG_9407.jpeg"""
49,파스쿠찌 대구 신암점,카페,4.34,928,43,대구 동구 아양로 72 카페파스쿠찌,연중무휴,053-958-3738,,파스쿠찌 대구신암점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190130_210%2F1548850757069NCsD5_JPEG%2FjMjdLp9Wfs6rr79qk8KLp0rd.jpg"""
50,카페데코믹스 대구점,카페,4.58,53,33,대구 북구 동북로 276,20:30에 라스트오더,053-959-7770,,"고양이가 운영하는 만화카페 카페데코믹스 대구점 입니다. 고양이와 함께 만화를 즐기는 공간으로서 이색데이트와 친구들과의 모임장소, 쉼터로도 좋은 곳입니다. 많은 이용 부탁드리고 주차시 미리 전화주시기 바랍니다(053-959-7770)",,"{'좌석이 편해요': 10, '친절해요': 10, '음료가 맛있어요': 9, '가성비가 좋아요': 7, '매장이 청결해요': 6, '커피가 맛있어요': 5, '집중하기 좋아요': 5, '뷰가 좋아요': 5, '인테리어가 멋져요': 4, '대화하기 좋아요': 3, '디저트가 맛있어요': 2, '특별한 메뉴가 있어요': 1}",31,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191005_127%2F1570273428638IpBeB_JPEG%2FHcpLAzEOlRgtHHtZd61gOzar.jpg"""
51,커피와빵 경대북문본점,카페,4.68,299,101,대구 북구 대학로23길 23 1층 커피와빵,23:00에 영업 종료,010-4945-4006,,"매장 이용시 음료 한잔에 빵 2개 (모카번,옥수수번) 서비스로 드립니다.

포장은 아메리카노 2천원, 나머지 음료 천원 할인됩니다. (빵은 모카번 , 옥수수번 둘중에 하나 서비스)",,"{'디저트가 맛있어요': 84, '가성비가 좋아요': 79, '커피가 맛있어요': 78, '친절해요': 72, '음료가 맛있어요': 55, '특별한 메뉴가 있어요': 25, '대화하기 좋아요': 20, '좌석이 편해요': 19, '매장이 청결해요': 18, '집중하기 좋아요': 16, '화장실이 깨끗해요': 6, '인테리어가 멋져요': 4, '주차하기 편해요': 3}",191,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190125_106%2F1548412576086uxz3j_JPEG%2FNNRdDrVecSiQ8cxdlYkeubdY.jpeg.jpg"""
